open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1733053140000,97080.20,97185.30,97080.20,97185.20,230.474,1733053319999,22389969.48950,4488,173.124,16818553.46770,0
1733053320000,97185.20,97185.60,97105.00,97105.10,135.788,1733053499999,13191502.59420,3133,44.205,4294416.24080,0
1733053500000,97105.00,97129.30,97070.60,97072.00,96.572,1733053679999,9376496.90340,2322,28.711,2787814.53970,0
1733053680000,97072.10,97089.90,97055.20,97055.30,125.383,1733053859999,12170083.53520,2344,52.608,5106185.39090,0
1733053860000,97055.30,97060.00,97039.30,97039.40,80.916,1733054039999,7853049.50960,1675,16.479,1599336.84330,0
1733054040000,97039.40,97123.10,97039.30,97099.90,112.236,1733054219999,10897095.95040,2508,56.084,5445144.29000,0
1733054220000,97100.00,97196.40,97100.00,97163.70,209.630,1733054399999,20368934.89580,3933,130.910,12719555.07860,0
1733054400000,97163.70,97184.00,97119.00,97167.50,151.093,1733054579999,14680025.72420,3407,80.646,7835629.58070,0
1733054580000,97167.50,97167.50,97143.40,97143.50,102.586,1733054759999,9966748.33000,1999,51.976,5049708.39750,0
1733054760000,97143.50,97150.50,97143.40,97147.00,57.172,1733054939999,5554238.36950,1362,17.120,1663189.39120,0
1733054940000,97147.00,97150.40,97086.80,97138.40,297.190,1733055119999,28865254.40530,3789,147.287,14305115.55670,0
1733055120000,97138.40,97138.40,97100.00,97124.80,54.979,1733055299999,5339469.51740,2157,22.265,2162283.47610,0
1733055300000,97124.80,97129.70,97064.60,97064.70,143.978,1733055479999,13980290.33730,2619,23.376,2270074.72700,0
1733055480000,97064.60,97064.70,97001.20,97001.20,274.947,1733055659999,26676409.20080,5311,79.301,7693559.87730,0
1733055660000,97001.30,97025.50,96940.00,96993.70,438.696,1733055839999,42545480.41600,7460,118.413,11484813.93850,0
1733055840000,96993.70,97041.00,96993.70,97039.40,95.079,1733056019999,9224615.60960,2794,43.535,4223858.84300,0
1733056020000,97039.30,97047.10,97000.00,97004.10,95.550,1733056199999,9271138.41840,2289,50.742,4923537.28490,0
1733056200000,97004.10,97004.10,96912.10,96912.20,187.220,1733056379999,18153845.92420,4133,53.273,5165879.11810,0
1733056380000,96912.10,97017.70,96912.10,97000.70,126.628,1733056559999,12277987.82570,4546,79.537,7712007.18950,0
1733056560000,97000.70,97017.70,96979.20,97010.40,128.623,1733056739999,12476335.69900,3046,71.857,6969965.16920,0
1733056740000,97010.50,97029.50,96985.20,96997.80,71.129,1733056919999,6899780.29290,2761,37.578,3645152.26930,0
1733056920000,96997.90,96997.90,96956.60,96977.60,102.753,1733057099999,9964508.95880,2867,50.584,4905171.21910,0
1733057100000,96977.60,96992.30,96973.90,96973.90,65.852,1733057279999,6386622.76320,2027,18.366,1781219.96070,0
1733057280000,96974.00,96974.00,96914.60,96914.80,120.954,1733057459999,11725080.10550,2408,25.756,2496593.02390,0
1733057460000,96914.80,96914.80,96880.40,96909.70,191.601,1733057639999,18565442.24260,3058,89.138,8636914.89950,0
1733057640000,96909.80,96909.80,96880.00,96880.00,119.738,1733057819999,11601849.83480,2108,37.178,3602160.48390,0
1733057820000,96880.10,96880.10,96830.00,96830.30,157.169,1733057999999,15222314.68110,3144,37.769,3657670.61580,0
1733058000000,96830.40,96830.40,96747.10,96747.20,415.884,1733058179999,40251666.35310,6056,107.614,10415379.52100,0
1733058180000,96747.10,96930.10,96705.30,96927.60,448.500,1733058359999,43426621.93250,8176,319.013,30896345.89260,0
1733058360000,96927.50,97038.50,96886.20,97006.30,611.523,1733058539999,59292551.12450,8288,479.043,46446455.06590,0
1733058540000,97006.30,97084.90,97000.00,97037.90,333.192,1733058719999,32333237.13310,5159,195.410,18963293.52460,0
1733058720000,97037.80,97100.00,97037.80,97096.20,274.570,1733058899999,26655832.15170,3454,157.472,15287583.34620,0
1733058900000,97096.20,97176.80,97077.00,97176.70,470.895,1733059079999,45734616.84280,6137,382.922,37189006.69920,0
1733059080000,97176.80,97243.00,97153.60,97239.90,575.947,1733059259999,55988579.56320,8594,321.120,31216226.88700,0
1733059260000,97240.00,97481.30,97239.90,97426.30,1528.063,1733059439999,148786326.73540,19977,1078.135,104977611.29570,0
1733059440000,97426.40,97426.40,97302.50,97330.00,326.077,1733059619999,31746341.34810,5875,103.802,10104684.21700,0
1733059620000,97329.90,97410.00,97310.60,97350.00,342.856,1733059799999,33381522.02050,5441,138.108,13447439.73300,0
1733059800000,97349.90,97426.30,97278.20,97294.80,275.751,1733059979999,26843825.16570,5826,118.269,11514497.78200,0
1733059980000,97294.80,97322.50,97270.60,97270.70,212.278,1733060159999,20653889.07230,4154,92.047,8956061.60990,0
1733060160000,97270.60,97312.00,97266.00,97294.40,147.201,1733060339999,14320813.40070,2935,74.535,7251363.04920,0
1733060340000,97294.40,97317.10,97230.00,97230.00,243.573,1733060519999,23692685.37420,3931,78.698,7656340.00290,0
1733060520000,97230.00,97232.00,97108.60,97185.40,921.967,1733060699999,89589645.22930,9922,341.196,33158988.19110,0
1733060700000,97185.50,97236.60,97108.70,97108.80,442.532,1733060879999,42996244.18160,6104,165.378,16071374.95050,0
1733060880000,97108.70,97165.60,97108.00,97153.10,162.757,1733061059999,15809519.15180,3287,90.583,8798677.02250,0
1733061060000,97153.10,97196.90,97140.00,97193.90,153.322,1733061239999,14898008.82770,3046,83.551,8118482.98900,0
1733061240000,97193.80,97229.50,97131.00,97131.00,220.129,1733061419999,21395315.44870,3504,78.277,7609454.10790,0
1733061420000,97131.00,97146.10,97108.00,97134.50,96.651,1733061599999,9387370.65210,2506,50.227,4878349.84180,0
1733061600000,97134.50,97189.30,97021.90,97082.70,291.825,1733061779999,28333151.57860,5890,95.370,9261446.16860,0
1733061780000,97082.70,97189.30,97082.60,97189.30,206.142,1733061959999,20024419.32500,4096,172.369,16743281.80870,0
1733061960000,97189.30,97250.00,97150.30,97223.90,179.100,1733062139999,17407744.26250,3391,127.627,12404781.77960,0
1733062140000,97223.90,97286.00,97209.00,97226.60,166.987,1733062319999,16239800.04840,3445,97.108,9444016.33930,0
1733062320000,97226.60,97233.60,97166.50,97166.50,131.673,1733062499999,12798644.99830,2437,35.177,3419603.62580,0
1733062500000,97166.60,97202.00,97157.50,97202.00,94.194,1733062679999,9153437.10040,2155,57.293,5567359.89820,0
1733062680000,97202.00,97349.10,97202.00,97330.70,385.438,1733062859999,37499618.70240,4486,321.054,31236731.67890,0
1733062860000,97330.80,97339.30,97255.50,97255.50,159.065,1733063039999,15478023.92060,2716,56.540,5502025.67360,0
1733063040000,97255.60,97259.40,97203.20,97228.50,183.826,1733063219999,17874294.14510,2906,38.139,3708813.52610,0
1733063220000,97228.50,97297.00,97137.60,97175.30,1026.144,1733063399999,99737103.43850,9321,403.790,39253332.73480,0
1733063400000,97173.20,97216.20,97028.00,97128.80,1209.352,1733063579999,117446090.32450,11313,705.502,68517236.36600,0
1733063580000,97128.90,97128.90,97000.00,97112.00,618.265,1733063759999,60000849.66140,6854,96.268,9343022.81550,0
1733063760000,97112.10,97222.00,97111.30,97221.90,149.807,1733063939999,14555806.84600,2909,100.098,9726327.39840,0
1733063940000,97222.00,97309.50,97218.60,97280.20,296.815,1733064119999,28868413.81920,4379,168.977,16434424.16370,0
1733064120000,97280.20,97280.30,97251.00,97261.10,54.259,1733064299999,5277546.37340,1470,19.842,1929796.00590,0
1733064300000,97261.20,97273.00,97199.90,97244.10,336.994,1733064479999,32765422.19760,3820,155.849,15151843.87390,0
1733064480000,97244.00,97407.50,97244.00,97338.60,576.647,1733064659999,56133822.93660,6061,478.641,46592772.59730,0
1733064660000,97338.60,97357.60,97315.90,97315.90,121.240,1733064839999,11800392.65400,2269,56.153,5465582.57440,0
1733064840000,97316.00,97316.00,97261.00,97261.60,106.721,1733065019999,10381885.85410,2853,27.577,2682524.13220,0
1733065020000,97261.60,97357.60,97261.50,97343.00,133.695,1733065199999,13011512.05670,2704,84.432,8216982.87360,0
1733065200000,97343.10,97371.40,97206.20,97206.30,177.594,1733065379999,17281553.32600,3822,43.011,4186467.56720,0
1733065380000,97206.20,97228.50,97180.10,97199.90,184.085,1733065559999,17893417.52400,3461,96.629,9392344.49740,0
1733065560000,97199.90,97319.20,97199.90,97300.10,176.417,1733065739999,17161595.83190,3347,87.223,8483572.87380,0
1733065740000,97300.10,97364.10,97290.10,97295.10,193.010,1733065919999,18786392.55190,3241,67.631,6582609.12630,0
1733065920000,97295.00,97344.00,97266.90,97266.90,87.036,1733066099999,8469327.86520,2215,23.492,2285807.04660,0
1733066100000,97266.90,97266.90,97153.90,97227.30,155.576,1733066279999,15122551.93720,3346,50.766,4934786.99740,0
1733066280000,97227.30,97227.30,97153.60,97183.10,70.655,1733066459999,6866491.36080,2287,36.506,3547522.24690,0
1733066460000,97183.10,97231.10,97183.00,97212.00,68.448,1733066639999,6653916.87460,2053,36.348,3533325.03940,0
1733066640000,97212.70,97294.70,97212.70,97294.70,104.640,1733066819999,10176349.75870,2158,66.108,6429367.97410,0
1733066820000,97294.70,97302.60,97247.70,97260.30,118.386,1733066999999,11515126.98050,2658,49.297,4794921.56880,0
1733067000000,97260.30,97298.90,97167.60,97167.60,206.126,1733067179999,20039867.14420,3720,70.788,6882555.53820,0
1733067180000,97167.00,97242.50,97155.00,97160.10,302.056,1733067359999,29357970.25320,4725,148.994,14481574.36710,0
1733067360000,97160.10,97160.10,97081.90,97082.00,271.373,1733067539999,26355805.08720,4874,86.500,8400893.70630,0
1733067540000,97082.00,97114.90,97030.60,97071.20,376.148,1733067719999,36512426.92180,5337,112.200,10891641.25840,0
1733067720000,97071.20,97159.80,97071.10,97131.80,109.862,1733067899999,10669181.60830,2557,75.423,7324581.43240,0
1733067900000,97131.80,97242.60,97131.80,97226.10,182.749,1733068079999,17762152.00880,3382,95.893,9319322.31540,0
1733068080000,97226.10,97226.20,97153.60,97153.60,119.726,1733068259999,11635927.67420,2496,41.197,4003571.22590,0
1733068260000,97153.70,97171.40,97051.90,97090.60,156.230,1733068439999,15171037.28180,3275,59.756,5802400.67150,0
1733068440000,97090.60,97120.00,97039.00,97042.10,107.539,1733068619999,10438343.00230,2890,44.688,4337653.24550,0
1733068620000,97042.10,97094.90,97010.00,97081.40,158.560,1733068799999,15387130.20410,3052,78.121,7581365.28190,0
1733068800000,97081.50,97128.80,97059.10,97059.20,196.410,1733068979999,19071724.83950,3679,98.367,9552004.24100,0
1733068980000,97059.20,97185.00,97052.50,97185.00,199.104,1733069159999,19339029.10940,3427,148.914,14464473.26330,0
1733069160000,97185.00,97393.00,97185.00,97323.00,747.833,1733069339999,72785932.61030,7454,431.251,41967576.38830,0
1733069340000,97323.10,97349.10,97240.00,97334.00,295.351,1733069519999,28736362.78230,4839,104.173,10135355.63760,0
1733069520000,97334.00,97358.60,97283.70,97286.80,178.835,1733069699999,17404725.85020,3587,65.090,6335434.25860,0
1733069700000,97286.70,97354.90,97223.80,97354.80,232.303,1733069879999,22602515.88880,4134,140.844,13705388.21700,0
1733069880000,97354.90,97382.80,97350.00,97350.10,302.775,1733070059999,29477173.04450,3582,89.249,8689511.10290,0
1733070060000,97350.00,97372.20,97291.60,97328.70,203.004,1733070239999,19759959.29670,3196,57.196,5567137.80330,0
1733070240000,97328.70,97328.80,97242.60,97304.10,100.053,1733070419999,9733629.92390,2928,43.952,4275724.37870,0
1733070420000,97304.20,97304.20,97279.10,97293.40,57.816,1733070599999,5624991.74650,1530,16.400,1595531.74990,0
1733070600000,97293.40,97368.00,97285.00,97344.10,126.715,1733070779999,12333481.82570,3001,71.732,6981571.39540,0
1733070780000,97344.20,97364.30,97326.50,97334.70,115.346,1733070959999,11228211.47460,2847,70.053,6819201.50490,0
1733070960000,97334.60,97380.10,97321.10,97333.40,127.207,1733071139999,12383385.70470,2945,64.378,6267464.63950,0
1733071140000,97333.40,97433.00,97320.10,97411.80,347.878,1733071319999,33876050.98110,3715,278.257,27099659.73420,0
1733071320000,97411.70,97418.70,97382.60,97395.00,312.131,1733071499999,30401234.96450,3993,73.761,7184325.63560,0
1733071500000,97394.90,97400.90,97347.60,97400.90,108.324,1733071679999,10547688.72200,2264,55.485,5402675.00710,0
1733071680000,97400.80,97400.80,97335.50,97335.50,95.666,1733071859999,9314936.53390,2145,39.541,3850479.36760,0
1733071860000,97335.50,97335.60,97253.10,97303.90,357.502,1733072039999,34782650.01130,4118,82.020,7979962.21220,0
1733072040000,97303.90,97326.70,97244.00,97251.00,292.536,1733072219999,28457604.43000,3416,168.662,16406196.17040,0
1733072220000,97251.10,97300.10,97173.90,97273.10,823.993,1733072399999,80115887.35970,7119,389.265,37845512.35530,0
1733072400000,97273.10,97322.40,97260.00,97301.60,123.883,1733072579999,12053608.51960,2739,82.400,8017245.97540,0
1733072580000,97301.60,97301.70,97177.80,97189.10,133.937,1733072759999,13020358.94400,3520,53.232,5174166.19150,0
1733072760000,97189.00,97197.60,97120.10,97192.00,249.807,1733072939999,24269398.69200,3917,147.890,14367830.50240,0
1733072940000,97192.00,97210.40,97155.00,97176.90,98.145,1733073119999,9538721.85810,2246,61.425,5969773.75660,0
1733073120000,97176.90,97194.00,97160.80,97194.00,68.761,1733073299999,6681952.55300,1577,34.835,3385115.34500,0
1733073300000,97193.90,97199.00,97129.60,97137.20,99.797,1733073479999,9696434.47190,2718,35.700,3468761.58730,0
1733073480000,97137.30,97186.70,97096.10,97186.70,148.146,1733073659999,14390009.97360,3179,81.516,7918211.72160,0
1733073660000,97186.70,97241.00,97166.00,97230.40,160.548,1733073839999,15605836.65760,3069,108.523,10548917.92790,0
1733073840000,97230.30,97257.80,97222.40,97247.90,116.399,1733074019999,11318584.74350,1777,88.405,8596275.86630,0
1733074020000,97247.90,97257.80,97198.10,97201.20,102.442,1733074199999,9960167.13330,1596,28.353,2756883.39500,0
1733074200000,97201.10,97257.80,97192.60,97257.80,65.980,1733074379999,6414603.17910,1410,42.562,4137893.78740,0
1733074380000,97257.80,97283.30,97255.90,97279.70,73.206,1733074559999,7120799.57920,1461,44.274,4306497.35270,0
1733074560000,97279.50,97279.50,97189.30,97189.30,65.381,1733074739999,6357505.76740,2267,18.756,1823799.16290,0
1733074740000,97189.30,97286.00,97189.30,97241.20,240.316,1733074919999,23370599.17380,3649,175.574,17074332.66860,0
1733074920000,97241.30,97279.60,97233.50,97279.60,39.048,1733075099999,3797960.20930,1197,16.515,1606321.13230,0
1733075100000,97279.60,97354.20,97272.10,97354.10,153.381,1733075279999,14925772.68910,2314,121.892,11861568.38190,0
1733075280000,97354.20,97354.20,97336.70,97347.60,62.594,1733075459999,6093545.39890,1579,24.211,2356924.96160,0
1733075460000,97347.50,97354.30,97303.70,97314.20,92.255,1733075639999,8978846.37470,1818,19.836,1930518.95240,0
1733075640000,97314.20,97350.00,97307.90,97349.90,43.894,1733075819999,4272087.10120,1298,21.268,2069942.43710,0
1733075820000,97350.00,97375.00,97349.90,97375.00,67.699,1733075999999,6591453.04770,1499,46.868,4563277.73430,0
1733076000000,97374.90,97444.00,97354.00,97443.90,324.435,1733076179999,31602097.70740,4380,157.332,15324644.35750,0
1733076180000,97444.00,97468.00,97393.30,97454.00,398.653,1733076359999,38843939.31680,5575,232.511,22656173.75370,0
1733076360000,97454.00,97485.00,97439.60,97474.30,300.464,1733076539999,29285018.62460,3807,234.149,22821824.70060,0
1733076540000,97474.30,97539.90,97472.90,97518.80,618.592,1733076719999,60317697.50990,7867,414.168,40385136.98440,0
1733076720000,97518.80,97600.00,97477.80,97597.00,599.094,1733076899999,58440699.81880,6039,427.402,41695325.11200,0
1733076900000,97597.00,97632.80,97482.60,97482.60,386.755,1733077079999,37737495.08910,6295,219.659,21436514.49530,0
1733077080000,97482.60,97488.70,97428.30,97452.70,231.474,1733077259999,22560617.13990,3820,72.821,7097275.12930,0
1733077260000,97452.70,97510.90,97439.90,97495.90,125.930,1733077439999,12273726.29910,2895,50.319,4904740.38740,0
1733077440000,97495.90,97502.40,97475.00,97485.10,43.025,1733077619999,4194605.96910,1436,16.571,1615552.43250,0
1733077620000,97485.10,97509.10,97469.30,97498.30,62.562,1733077799999,6099350.15340,1707,27.307,2662206.82840,0
1733077800000,97498.30,97498.40,97406.90,97455.50,122.330,1733077979999,11920601.75030,2946,29.766,2900758.92410,0
1733077980000,97455.40,97455.50,97378.70,97400.10,137.452,1733078159999,13388706.05630,2370,24.612,2397650.44200,0
1733078160000,97400.00,97404.90,97328.20,97328.20,149.121,1733078339999,14518651.23070,3156,48.831,4754854.61130,0
1733078340000,97328.20,97369.20,97299.60,97367.30,203.017,1733078519999,19758620.19230,3098,94.937,9240517.72200,0
1733078520000,97367.40,97384.60,97352.60,97357.90,77.485,1733078699999,7544620.33270,1607,30.528,2972563.97100,0
1733078700000,97357.90,97358.00,97300.00,97300.00,91.395,1733078879999,8895541.60340,1590,32.049,3119379.65650,0
1733078880000,97300.10,97370.00,97300.00,97343.60,100.713,1733079059999,9801670.28860,1820,69.392,6753365.39160,0
1733079060000,97343.60,97343.60,97255.00,97255.00,214.730,1733079239999,20887391.46780,3063,56.679,5512860.76450,0
1733079240000,97255.10,97255.10,97135.00,97178.80,714.410,1733079419999,69435724.89390,7511,181.063,17596819.41910,0
1733079420000,97178.90,97201.70,97165.10,97185.60,92.568,1733079599999,8995990.12170,2086,59.214,5754538.91360,0
1733079600000,97185.40,97210.00,97144.90,97153.40,137.056,1733079779999,13318652.32130,2502,49.689,4828302.34390,0
1733079780000,97153.30,97268.10,97153.30,97268.10,153.765,1733079959999,14947287.05010,3061,119.130,11580231.27050,0
1733079960000,97268.10,97388.00,97260.00,97319.60,508.203,1733080139999,49462422.85010,4633,451.969,43988549.47190,0
1733080140000,97319.60,97319.60,97254.40,97260.70,99.871,1733080319999,9716271.82150,2753,49.115,4778010.66070,0
1733080320000,97260.80,97300.00,97242.60,97242.60,69.386,1733080499999,6748789.07820,1992,27.331,2658393.56530,0
1733080500000,97242.70,97293.80,97242.60,97286.30,68.231,1733080679999,6636461.97110,1877,39.401,3832303.40570,0
1733080680000,97286.30,97382.70,97204.80,97204.90,360.512,1733080859999,35080134.86630,5032,272.713,26539957.50530,0
1733080860000,97204.90,97204.90,97092.90,97093.00,263.692,1733081039999,25615079.66920,4008,55.279,5370584.68860,0
1733081040000,97092.90,97139.80,97088.80,97123.30,189.296,1733081219999,18381536.13710,3454,92.713,9003080.81130,0
1733081220000,97123.40,97181.30,97122.40,97142.40,97.576,1733081399999,9478968.72460,2424,59.167,5747812.86210,0
